listing_id,id,date,reviewer_id,reviewer_name,comments,numerical_review,summary
512882,32471167,2015-05-18,28854834,Ivan,"I had a great time at Lorren and Rob's house. I'd absolutely recommend this place. They were amazing hosts, very predisposed to help me during my first time in London and I felt very comfortable there and would defnitely love to go back! They even prepered supper for my farewell!. Thank you Lorren and Rob!",5,Lorren and Rob were amazing hosts who made their guests feel comfortable and welcome.
19982634,303480409,2018-08-07,202084655,Andreas,"This is how nocarz is supposed to be. Sharring your home with total strangers while you are abroad. The flat is cosy and clean. The view from the 7th Floor on the city and Westminster is fantastic and the heart of London is just a short wallk away. Everything else is reachable via public transport even at night. You can contact the owner any time. Thanks to Ksenia, we had a really good time!",5,"Ksenia's flat was cozy, clean, and had a great view of London with easy access to public transport."
31702046,416348054,2019-02-24,103417010,Anna,"Sarah provides everything as described and answered to all our questions very fast. The flat is really good located just around the corner of Bethnal Green station, but also not too loud at night. Check-in and Check-out was very easy with the key box outside the house. <br/>We really loved the decoration of the apartment and everything was clean. The kitchen also provides everything you need.<br/>We had a lovely stay, were kind of sad to leave the flat and will definetely look out for Sarah's flat for our next stay in London.",5,"Sarah's flat was well-located, clean, and had everything needed for a comfortable stay."
54409282,955672952595435022,2023-08-11,361620950,Dana,Simon was an amazing host! Super friendly guy and was helpful throughout our entire stay. Offered recommendations based on what we were looking for! The place was conveniently near a train station and a Tesco. If you’re looking to save money it was very convenient to buy groceries and use the kitchen. We miss his cats Rufus and Bella!!!,5,Simon was an amazing host who provided helpful recommendations and made his guests feel at home.
916415369491967741,1185407003106676277,2024-06-23,343014152,Stephanie,"We had a great, comfortable stay! We arrived early and she reached out and ensured the place would be ready for us. Most comfortable bed and stay we had our entire trip. Shower was amazing, kitchen was adorable and compact, had everything we needed for our one-night layover before heading back home to the states. Right in the middle of everything, super walkable, and near the Convent Garden station. Would love to stay here again!",5,Great stay with a comfortable bed and excellent location near Covent Garden station.
989195000525792174,1165899054351335502,2024-05-27,175255280,Daniel,"Incredibly responsive host, both before and during the stay - have never had such quick turnaround both on responsiveness to messages and also addressing a couple of physical issues in real-time on a Saturday! The place was spotless and obviously well taken care of, and we very much appreciated the fans as we happened to come during warm weather. Would love to stay again at a place maintained by this team.",5,Incredibly responsive host with a spotless and well-maintained place.
11286238,659221532589006172,2022-06-28,298969222,Kim,We really enjoyed our stay at Jo’s flat.  The layout was great and it was beautifully presented.  Lovely balcony and a supermarket very close downstairs was really handy.  Great local hotels to enjoy a lovely meal.  Excellent location and transport to city very close by. We stayed at another nocarz as Jo’s wasn’t available for the full period but we would definitely try to get Jo’s as our first choice when we return London.,5,Lovely flat in an excellent location with great transport links to the city.
804793741934204056,902060707602459999,2023-05-29,31747155,Abbi,"Anthony’s nocarz was a great location for us as we attended Abba Voyage :) it was around 15-20 minutes away as the apartment is ideally located just a few minutes walk from East India Station. We were able to drop our bags early which was very helpful before the event. <br/>The apartment is just as shown in the pictures, very spacious and clean! 5 of us stayed and it was ideal with plenty of space to socialise. Having 2 bathrooms was very handy and the apartment had everything needed. <br/>Anthony has been very responsive and helpful via message, making our stay as easy as possible 😊 <br/>Highly recommend staying here, the views of the O2 arena are amazing. We will be looking to book again next time we visit London :) thank you!",5,Great location for Abba Voyage event with spacious apartment and helpful host.
1870367,53531998,2015-11-09,41140393,Анна,"Before booking the place I read all the reviews of the quests. They were all positive. So I hoped to get a nice room, but what I eventually got was even better than I had expected. The room was nicely furnished and very cozy. The bed was fantastic! I didn't feel any discomfort sleeping in a new place. The bathroom was very clean. The family was friendly, attentive and always ready to help.<br/>I was also grateful for breakfasts - I had no trouble what to eat in the morning.<br/>It took us about 40 minutes to get to the city centre (we walked to the tube station). The line is central, so it's very comfortable to get to different places. <br/>I would definitely recommend the place to my friends and stay there when I am in London again.",5,"Cozy room with fantastic bed and friendly family, perfect for a comfortable stay in London."
7655529,70938832,2016-04-22,66566430,Jeremy,"Staying with Hua and Joel was an absolute delight. The neighborhood was very quiet and the house was very tidy. I didn't realize there would be other people staying in other rooms in the house, but the environment still felt very friendly and never crowded. Hua and Joel went out of their way to make us feel comfortable and it made our stay tremendously pleasant.",5,The hosts Hua and Joel made the stay very comfortable and pleasant.
906500588919505530,1231852447812658824,2024-08-26,34009315,June,"The flat is literately one minute's walk to the metro station, and only about 30mins to Heathrow Airport and to city center. Although the room is not big, everything is clean and comfy, perfect for travelers who need to catch an early flight but also wants to stay close enough to the museums and theatres.",4,The flat is clean and comfy with a perfect location for travelers.
